NAICS_ID,ID_GROUP,Business Description,Date,Sales,Status
453,453,Miscellaneous store retailers,1996/09/01,6729.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/09/01,2416.0,Estimated
45321,453,Office supplies and stationery stores,1996/09/01,1314.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/09/01,1102.0,Estimated
45330,453,Used merchandise stores,1996/09/01,588.0,Estimated
454,454,Nonstore retailers,1996/09/01,9228.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/09/01,4875.0,Estimated
45431,454,Fuel dealers,1996/09/01,1447.0,Estimated
722,722,Food services and drinking places,1996/09/01,19826.0,Estimated
7224,722,Drinking places,1996/09/01,1053.0,Estimated
7225,722,Restaurants and other eating places,1996/09/01,17161.0,Estimated
722511,722,Full service restaurants,1996/09/01,8642.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/09/01,8519.0,Estimated
441,441,Motor vehicle and parts dealers,1996/10/01,54229.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/10/01,49156.0,Estimated
4411,441,Automobile dealers,1996/10/01,46980.0,Estimated
44111,441,New car dealers,1996/10/01,43454.0,Estimated
44112,441,Used car dealers,1996/10/01,3526.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/10/01,5073.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/10/01,12044.0,Estimated
442,442,Furniture and home furnishings stores,1996/10/01,5970.0,Estimated
4421,442,Furniture stores,1996/10/01,3344.0,Estimated
4422,442,Home furnishings stores,1996/10/01,2626.0,Estimated
44221,442,Floor covering stores,1996/10/01,1371.0,Estimated
442299,442,All other home furnishings stores,1996/10/01,,NaN
443,443,Electronics and appliance stores,1996/10/01,6074.0,Estimated
443141,443,Household appliance stores,1996/10/01,856.0,Estimated
443142,443,Electronics stores,1996/10/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/10/01,16190.0,Estimated
4441,444,Building mat. and supplies dealers,1996/10/01,14060.0,Estimated
44412,444,Paint and wallpaper stores,1996/10/01,,NaN
44413,444,Hardware stores,1996/10/01,1183.0,Estimated
445,445,Food and beverage stores,1996/10/01,33524.0,Estimated
4451,445,Grocery stores,1996/10/01,30674.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/10/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/10/01,1860.0,Estimated
446,446,Health and personal care stores,1996/10/01,9288.0,Estimated
44611,446,Pharmacies and drug stores,1996/10/01,7811.0,Estimated
447,447,Gasoline stations,1996/10/01,16671.0,Estimated
448,448,Clothing and clothing access. stores,1996/10/01,11250.0,Estimated
4481,448,Clothing stores,1996/10/01,8024.0,Estimated
44811,448,Men's clothing stores,1996/10/01,793.0,Estimated
44812,448,Women's clothing stores,1996/10/01,2413.0,Estimated
44814,448,Family clothing stores,1996/10/01,3659.0,Estimated
44819,448,Other clothing stores,1996/10/01,,NaN
4482,448,Shoe stores,1996/10/01,1657.0,Estimated
44831,448,Jewelry stores,1996/10/01,1451.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/10/01,4340.0,Estimated
45111,451,Sporting goods stores,1996/10/01,1453.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/10/01,1094.0,Estimated
451211,451,Book stores,1996/10/01,899.0,Estimated
452,452,General merchandise stores,1996/10/01,26366.0,Estimated
4521,452,Department stores,1996/10/01,17462.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/10/01,7615.0,Estimated
452112,452,Discount dept. stores,1996/10/01,9847.0,Estimated
4529,452,Other general merchandise stores,1996/10/01,8904.0,Estimated
45291,452,Warehouse clubs and superstores,1996/10/01,6371.0,Estimated
45299,452,All other gen. merchandise stores,1996/10/01,2533.0,Estimated
453,453,Miscellaneous store retailers,1996/10/01,7017.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/10/01,2556.0,Estimated
45321,453,Office supplies and stationery stores,1996/10/01,1332.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/10/01,1224.0,Estimated
45330,453,Used merchandise stores,1996/10/01,631.0,Estimated
454,454,Nonstore retailers,1996/10/01,11008.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/10/01,5816.0,Estimated
45431,454,Fuel dealers,1996/10/01,1853.0,Estimated
722,722,Food services and drinking places,1996/10/01,20736.0,Estimated
7224,722,Drinking places,1996/10/01,1100.0,Estimated
7225,722,Restaurants and other eating places,1996/10/01,17940.0,Estimated
722511,722,Full service restaurants,1996/10/01,8998.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/10/01,8942.0,Estimated
441,441,Motor vehicle and parts dealers,1996/11/01,48137.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/11/01,43541.0,Estimated
4411,441,Automobile dealers,1996/11/01,41746.0,Estimated
44111,441,New car dealers,1996/11/01,38484.0,Estimated
44112,441,Used car dealers,1996/11/01,3262.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/11/01,4596.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/11/01,13353.0,Estimated
442,442,Furniture and home furnishings stores,1996/11/01,6425.0,Estimated
4421,442,Furniture stores,1996/11/01,3619.0,Estimated
4422,442,Home furnishings stores,1996/11/01,2806.0,Estimated
44221,442,Floor covering stores,1996/11/01,1292.0,Estimated
442299,442,All other home furnishings stores,1996/11/01,,NaN
443,443,Electronics and appliance stores,1996/11/01,6928.0,Estimated
443141,443,Household appliance stores,1996/11/01,944.0,Estimated
443142,443,Electronics stores,1996/11/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/11/01,14430.0,Estimated
4441,444,Building mat. and supplies dealers,1996/11/01,12549.0,Estimated
44412,444,Paint and wallpaper stores,1996/11/01,,NaN
44413,444,Hardware stores,1996/11/01,1172.0,Estimated
445,445,Food and beverage stores,1996/11/01,34045.0,Estimated
4451,445,Grocery stores,1996/11/01,31014.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/11/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/11/01,1992.0,Estimated
446,446,Health and personal care stores,1996/11/01,9132.0,Estimated
44611,446,Pharmacies and drug stores,1996/11/01,7699.0,Estimated
447,447,Gasoline stations,1996/11/01,16237.0,Estimated
448,448,Clothing and clothing access. stores,1996/11/01,12875.0,Estimated
4481,448,Clothing stores,1996/11/01,9114.0,Estimated
44811,448,Men's clothing stores,1996/11/01,919.0,Estimated
44812,448,Women's clothing stores,1996/11/01,2594.0,Estimated
44814,448,Family clothing stores,1996/11/01,4339.0,Estimated
44819,448,Other clothing stores,1996/11/01,,NaN
4482,448,Shoe stores,1996/11/01,1778.0,Estimated
44831,448,Jewelry stores,1996/11/01,1830.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/11/01,5208.0,Estimated
45111,451,Sporting goods stores,1996/11/01,1608.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/11/01,2002.0,Estimated
451211,451,Book stores,1996/11/01,908.0,Estimated
452,452,General merchandise stores,1996/11/01,31144.0,Estimated
4521,452,Department stores,1996/11/01,21389.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/11/01,9591.0,Estimated
452112,452,Discount dept. stores,1996/11/01,11798.0,Estimated
4529,452,Other general merchandise stores,1996/11/01,9755.0,Estimated
45291,452,Warehouse clubs and superstores,1996/11/01,6993.0,Estimated
45299,452,All other gen. merchandise stores,1996/11/01,2762.0,Estimated
453,453,Miscellaneous store retailers,1996/11/01,7036.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/11/01,2918.0,Estimated
45321,453,Office supplies and stationery stores,1996/11/01,1337.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/11/01,1581.0,Estimated
45330,453,Used merchandise stores,1996/11/01,630.0,Estimated
454,454,Nonstore retailers,1996/11/01,12024.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/11/01,6676.0,Estimated
45431,454,Fuel dealers,1996/11/01,2053.0,Estimated
722,722,Food services and drinking places,1996/11/01,20332.0,Estimated
7224,722,Drinking places,1996/11/01,1101.0,Estimated
7225,722,Restaurants and other eating places,1996/11/01,17583.0,Estimated
722511,722,Full service restaurants,1996/11/01,8972.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/11/01,8611.0,Estimated
441,441,Motor vehicle and parts dealers,1996/12/01,46238.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1996/12/01,41820.0,Estimated
4411,441,Automobile dealers,1996/12/01,40109.0,Estimated
44111,441,New car dealers,1996/12/01,37103.0,Estimated
44112,441,Used car dealers,1996/12/01,3006.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1996/12/01,4418.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1996/12/01,16848.0,Estimated
442,442,Furniture and home furnishings stores,1996/12/01,6734.0,Estimated
4421,442,Furniture stores,1996/12/01,3649.0,Estimated
4422,442,Home furnishings stores,1996/12/01,3085.0,Estimated
44221,442,Floor covering stores,1996/12/01,1249.0,Estimated
442299,442,All other home furnishings stores,1996/12/01,,NaN
443,443,Electronics and appliance stores,1996/12/01,10114.0,Estimated
443141,443,Household appliance stores,1996/12/01,1100.0,Estimated
443142,443,Electronics stores,1996/12/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1996/12/01,13521.0,Estimated
4441,444,Building mat. and supplies dealers,1996/12/01,11481.0,Estimated
44412,444,Paint and wallpaper stores,1996/12/01,,NaN
44413,444,Hardware stores,1996/12/01,1224.0,Estimated
445,445,Food and beverage stores,1996/12/01,36460.0,Estimated
4451,445,Grocery stores,1996/12/01,32454.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1996/12/01,,NaN
4453,445,"Beer, wine, and liquor stores",1996/12/01,2547.0,Estimated
446,446,Health and personal care stores,1996/12/01,11302.0,Estimated
44611,446,Pharmacies and drug stores,1996/12/01,9701.0,Estimated
447,447,Gasoline stations,1996/12/01,16575.0,Estimated
448,448,Clothing and clothing access. stores,1996/12/01,19944.0,Estimated
4481,448,Clothing stores,1996/12/01,13008.0,Estimated
44811,448,Men's clothing stores,1996/12/01,1420.0,Estimated
44812,448,Women's clothing stores,1996/12/01,3665.0,Estimated
44814,448,Family clothing stores,1996/12/01,6197.0,Estimated
44819,448,Other clothing stores,1996/12/01,,NaN
4482,448,Shoe stores,1996/12/01,2232.0,Estimated
44831,448,Jewelry stores,1996/12/01,4464.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1996/12/01,8847.0,Estimated
45111,451,Sporting goods stores,1996/12/01,2675.0,Estimated
45112,451,"Hobby, toy, and game stores",1996/12/01,4073.0,Estimated
451211,451,Book stores,1996/12/01,1599.0,Estimated
452,452,General merchandise stores,1996/12/01,44464.0,Estimated
4521,452,Department stores,1996/12/01,31619.0,Estimated
452111,452,Department stores(excl. discount department stores),1996/12/01,15184.0,Estimated
452112,452,Discount dept. stores,1996/12/01,16435.0,Estimated
4529,452,Other general merchandise stores,1996/12/01,12845.0,Estimated
45291,452,Warehouse clubs and superstores,1996/12/01,9019.0,Estimated
45299,452,All other gen. merchandise stores,1996/12/01,3826.0,Estimated
453,453,Miscellaneous store retailers,1996/12/01,9379.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1996/12/01,4480.0,Estimated
45321,453,Office supplies and stationery stores,1996/12/01,1594.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1996/12/01,2886.0,Estimated
45330,453,Used merchandise stores,1996/12/01,705.0,Estimated
454,454,Nonstore retailers,1996/12/01,13900.0,Estimated
4541,454,Electronic shopping and mail-order houses,1996/12/01,7854.0,Estimated
45431,454,Fuel dealers,1996/12/01,2650.0,Estimated
722,722,Food services and drinking places,1996/12/01,20603.0,Estimated
7224,722,Drinking places,1996/12/01,1116.0,Estimated
7225,722,Restaurants and other eating places,1996/12/01,17813.0,Estimated
722511,722,Full service restaurants,1996/12/01,8888.0,Estimated
722513-722514-722515,722,Limited service eating places,1996/12/01,8925.0,Estimated
441,441,Motor vehicle and parts dealers,1995/01/01,40555.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1995/01/01,36800.0,Estimated
4411,441,Automobile dealers,1995/01/01,35487.0,Estimated
44111,441,New car dealers,1995/01/01,32778.0,Estimated
44112,441,Used car dealers,1995/01/01,2709.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",1995/01/01,3755.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",1995/01/01,10129.0,Estimated
442,442,Furniture and home furnishings stores,1995/01/01,4649.0,Estimated
4421,442,Furniture stores,1995/01/01,2856.0,Estimated
4422,442,Home furnishings stores,1995/01/01,1793.0,Estimated
44221,442,Floor covering stores,1995/01/01,974.0,Estimated
442299,442,All other home furnishings stores,1995/01/01,,NaN
443,443,Electronics and appliance stores,1995/01/01,5480.0,Estimated
443141,443,Household appliance stores,1995/01/01,744.0,Estimated
443142,443,Electronics stores,1995/01/01,,NaN
444,444,Building mat. and garden equip. and supplies dealers,1995/01/01,11086.0,Estimated
4441,444,Building mat. and supplies dealers,1995/01/01,9734.0,Estimated
44412,444,Paint and wallpaper stores,1995/01/01,,NaN
44413,444,Hardware stores,1995/01/01,872.0,Estimated
445,445,Food and beverage stores,1995/01/01,31039.0,Estimated
4451,445,Grocery stores,1995/01/01,28629.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,1995/01/01,,NaN
4453,445,"Beer, wine, and liquor stores",1995/01/01,1555.0,Estimated
446,446,Health and personal care stores,1995/01/01,7999.0,Estimated
44611,446,Pharmacies and drug stores,1995/01/01,6829.0,Estimated
447,447,Gasoline stations,1995/01/01,13871.0,Estimated
448,448,Clothing and clothing access. stores,1995/01/01,7518.0,Estimated
4481,448,Clothing stores,1995/01/01,5331.0,Estimated
44811,448,Men's clothing stores,1995/01/01,661.0,Estimated
44812,448,Women's clothing stores,1995/01/01,1723.0,Estimated
44814,448,Family clothing stores,1995/01/01,2194.0,Estimated
44819,448,Other clothing stores,1995/01/01,,NaN
4482,448,Shoe stores,1995/01/01,1179.0,Estimated
44831,448,Jewelry stores,1995/01/01,908.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",1995/01/01,3908.0,Estimated
45111,451,Sporting goods stores,1995/01/01,1224.0,Estimated
45112,451,"Hobby, toy, and game stores",1995/01/01,683.0,Estimated
451211,451,Book stores,1995/01/01,1308.0,Estimated
452,452,General merchandise stores,1995/01/01,18537.0,Estimated
4521,452,Department stores,1995/01/01,12260.0,Estimated
452111,452,Department stores(excl. discount department stores),1995/01/01,5112.0,Estimated
452112,452,Discount dept. stores,1995/01/01,7148.0,Estimated
4529,452,Other general merchandise stores,1995/01/01,6277.0,Estimated
45291,452,Warehouse clubs and superstores,1995/01/01,4317.0,Estimated
45299,452,All other gen. merchandise stores,1995/01/01,1960.0,Estimated
453,453,Miscellaneous store retailers,1995/01/01,5016.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",1995/01/01,1989.0,Estimated
45321,453,Office supplies and stationery stores,1995/01/01,1287.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",1995/01/01,702.0,Estimated
45330,453,Used merchandise stores,1995/01/01,451.0,Estimated
454,454,Nonstore retailers,1995/01/01,8346.0,Estimated
4541,454,Electronic shopping and mail-order houses,1995/01/01,3939.0,Estimated
45431,454,Fuel dealers,1995/01/01,2152.0,Estimated
722,722,Food services and drinking places,1995/01/01,17340.0,Estimated
7224,722,Drinking places,1995/01/01,910.0,Estimated
7225,722,Restaurants and other eating places,1995/01/01,15133.0,Estimated
722511,722,Full service restaurants,1995/01/01,7475.0,Estimated
722513-722514-722515,722,Limited service eating places,1995/01/01,7658.0,Estimated
441,441,Motor vehicle and parts dealers,1995/02/01,41459.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,1995/02/01,37825.0,Estimated
4411,441,Automobile dealers,1995/02/01,36245.0,Estimated
44111,441,New car dealers,1995/02/01,33412.0,Estimated
